,uuid,municipio,estrato_vivienda,nivel_educativo,cilin_grupo,modelo_grupo,dias_semana,herramienta_trabajo,transporte_cotidiano,trabajo_domicilios,trabajo_transporte_pasajeros,frecuencia_revisionpre,costo_casco,costo_mantenimiento,gasto_anual,licencia_moto,licencia_curso,experiencia,riesgo_velocidad,riesgo_sinlucesdia,riesgo_sinlucesnoche,riesgo_sinreflectivos,motivo_dinero,motivo_tiempo,motivo_independencia,epp_casco,epp_guantes,epp_botas,epp_rodilleras,epp_reflectivos,epp_chaquetaprot,epp_chaquetairbag,edad,sexo,clase_moto,tipo_freno,sector
4474,2_12_4940,NEIVA,2,Universitaria o postgrado,<100,2011-2020,7,0,1,0,0,Entre 25% y 50%,206000,496000.0,1200000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,28,mujer,moto_street,frenos_tambor,sector_servicio
4476,2_12_4946,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,36000,81000.0,900000.0,1,1,6-10,1,0,1,1,1,1,1,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_disco,sector_comercio
4478,2_12_4951,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,37000,86000.0,1000000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,29,hombre,moto_scooter,frenos_disco,sector_comercio
4479,2_12_4956,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,137000,421000.0,1200000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,mujer,moto_street,frenos_tambor,sector_servicio
4482,2_12_4961,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,46000,591000.0,800000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,hombre,moto_street,frenos_tambor,sector_servicio
4483,2_12_4965,NEIVA,2,Secundaria,<100,2011-2020,7,0,1,0,0,Menos del 25%,119000,53000.0,900000.0,1,1,>20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,43,hombre,moto_street,frenos_tambor,sector_servicio
4485,2_12_4971,NEIVA,1,Secundaria,126-200,2001-2010,7,0,1,0,0,Entre 50% y 75%,142000,16000.0,900000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,hombre,moto_street,frenos_tambor,sector_servicio
4488,2_12_4977,NEIVA,1,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,132000,70000.0,900000.0,1,1,0-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,mujer,moto_scooter,frenos_mixto,sector_servicio
4490,2_12_4983,NEIVA,2,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,246000,54000.0,1200000.0,1,1,6-10,1,1,1,1,1,1,1,1,1,1,0,0,1,0,31,hombre,moto_street,frenos_tambor,sector_servicio
4492,2_12_4986,NEIVA,1,Secundaria,100-125,2011-2020,4,0,1,0,0,Entre 50% y 75%,168000,166000.0,800000.0,1,1,3-5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,23,hombre,moto_street,frenos_mixto,sector_servicio
4493,2_12_4989,NEIVA,1,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,108000,54000.0,700000.0,1,1,6-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,hombre,moto_scooter,frenos_mixto,sector_servicio
4497,2_12_4995,NEIVA,1,Secundaria,126-200,2011-2020,7,0,1,0,0,Entre 50% y 75%,170000,141000.0,1000000.0,1,1,3-5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,21,hombre,moto_street,frenos_mixto,sector_servicio
4498,2_12_4996,NEIVA,2,Universitaria o postgrado,<100,2011-2020,7,0,1,0,0,Entre 25% y 50%,158000,484000.0,1200000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,1,0,26,hombre,moto_street,frenos_disco,sector_servicio
4499,2_12_50,NEIVA,1,Universitaria o postgrado,100-125,2021-2022,7,0,1,0,0,Entre 25% y 50%,38000,58000.0,450000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,1,24,mujer,moto_street,frenos_disco,sector_comercio
4502,2_12_5008,NEIVA,2,Universitaria o postgrado,<100,<=2000,7,0,1,0,0,Entre 50% y 75%,151000,65000.0,600000.0,1,1,11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,mujer,moto_scooter,frenos_tambor,sector_servicio
4503,2_12_5012,NEIVA,2,Técnica / Tecnológica,<100,2011-2020,0,0,1,0,0,Menos del 25%,73000,86000.0,900000.0,1,1,0-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,mujer,moto_street,frenos_tambor,sector_servicio
4505,2_12_502,NEIVA,2,Secundaria,126-200,2011-2020,7,1,0,1,0,Mayor a 75%,109000,5000.0,1000000.0,1,1,6-10,1,1,1,1,1,1,1,1,1,0,0,1,1,0,22,hombre,moto_deportiva,frenos_disco,sector_comercio
4510,2_12_5034,NEIVA,3,Universitaria o postgrado,100-125,2001-2010,7,0,1,0,0,Entre 50% y 75%,180000,99000.0,700000.0,1,1,6-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,mujer,moto_scooter,frenos_tambor,sector_servicio
4517,2_12_5052,NEIVA,2,Primaria o menos,<100,2011-2020,7,0,1,0,0,Menos del 25%,59000,96000.0,900000.0,1,1,0-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,mujer,moto_street,frenos_tambor,sector_servicio
4522,2_12_5062,NEIVA,3,Universitaria o postgrado,126-200,2011-2020,7,0,1,0,0,Entre 50% y 75%,168000,157000.0,1500000.0,1,1,11-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1,39,hombre,moto_deportiva,frenos_disco,sector_servicio
4524,2_12_5065,NEIVA,2,Secundaria,100-125,2011-2020,5,0,1,0,0,Menos del 25%,22000,29000.0,900000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,37,mujer,moto_scooter,frenos_mixto,sector_servicio
4526,2_12_5070,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Menos del 25%,34000,71000.0,1000000.0,1,1,11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,mujer,moto_street,frenos_mixto,sector_servicio
4529,2_12_5076,NEIVA,1,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Menos del 25%,89000,61000.0,980000.0,1,1,3-5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,34,mujer,moto_street,frenos_tambor,sector_servicio
4531,2_12_5078,NEIVA,1,Primaria o menos,<100,2011-2020,5,0,1,0,0,Entre 25% y 50%,53000,95000.0,800000.0,1,1,0-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,33,mujer,moto_street,frenos_tambor,sector_servicio
4534,2_12_5086,NEIVA,2,Técnica / Tecnológica,<100,<=2000,7,0,1,0,0,Menos del 25%,167000,72000.0,1000000.0,1,1,6-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,hombre,moto_street,frenos_tambor,sector_servicio
4535,2_12_5087,NEIVA,2,Secundaria,>200,2011-2020,7,0,1,0,0,Entre 50% y 75%,172000,166000.0,1400000.0,1,1,>20,1,0,1,1,1,1,1,1,1,1,1,1,1,1,52,hombre,moto_deportiva,frenos_disco,sector_servicio
4537,2_12_5090,NEIVA,1,Secundaria,100-125,2011-2020,6,0,1,0,0,Menos del 25%,36000,87000.0,1000000.0,1,1,0-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,mujer,moto_street,frenos_mixto,sector_servicio
4541,2_12_5099,NEIVA,2,Secundaria,100-125,2011-2020,5,0,1,0,0,Entre 25% y 50%,141000,99000.0,1200000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,36,mujer,moto_scooter,frenos_mixto,sector_servicio
4546,2_12_5108,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,157000,167000.0,1480000.0,1,0,6-10,1,0,1,1,0,1,1,1,1,1,1,1,1,1,26,mujer,moto_street,frenos_mixto,sector_comercio
4553,2_12_5120,NEIVA,1,Secundaria,100-125,2011-2020,2,0,0,0,0,Entre 25% y 50%,123000,168000.0,940000.0,1,1,6-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,37,mujer,moto_scooter,frenos_disco,sector_servicio
4558,2_12_5128,NEIVA,2,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,88000,140000.0,1000000.0,1,0,6-10,1,0,1,1,0,1,1,1,1,1,1,1,1,1,41,hombre,moto_street,frenos_disco,sector_comercio
4559,2_12_5129,NEIVA,1,Secundaria,126-200,2001-2010,7,0,1,0,0,Mayor a 75%,62000,51000.0,800000.0,1,1,6-10,1,0,1,1,1,1,1,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_tambor,sector_servicio
4563,2_12_5133,NEIVA,1,Secundaria,100-125,2011-2020,5,0,1,0,0,Entre 25% y 50%,165000,60000.0,1000000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,33,mujer,moto_scooter,frenos_mixto,sector_servicio
4564,2_12_5135,NEIVA,1,Secundaria,100-125,2001-2010,0,0,1,0,0,Entre 50% y 75%,145000,75000.0,780000.0,1,1,3-5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,21,hombre,moto_street,frenos_tambor,sector_servicio
4575,2_12_5154,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,54000,58000.0,1000000.0,1,1,6-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,38,hombre,moto_street,frenos_disco,sector_servicio
4578,2_12_5159,NEIVA,1,Secundaria,100-125,2001-2010,2,0,1,0,0,Entre 25% y 50%,75000,68000.0,750000.0,1,0,11-20,1,0,1,1,0,1,1,1,0,0,0,0,0,0,43,mujer,moto_street,frenos_disco,sector_servicio
4579,2_12_5161,NEIVA,2,Universitaria o postgrado,100-125,2021-2022,7,0,1,0,0,Entre 25% y 50%,103000,66000.0,1000000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,mujer,moto_scooter,frenos_mixto,sector_comercio
4596,2_12_5187,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,81000,85000.0,200000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,mujer,moto_street,frenos_disco,sector_servicio
4598,2_12_5190,NEIVA,1,Secundaria,<100,2011-2020,7,0,1,0,0,Menos del 25%,129000,75000.0,1000000.0,1,1,0-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31,mujer,moto_street,frenos_tambor,sector_servicio
4602,2_12_5195,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,102000,550000.0,800000.0,1,1,6-10,1,1,0,1,1,1,0,1,0,0,0,0,0,0,22,mujer,moto_street,frenos_disco,sector_servicio
4604,2_12_5198,NEIVA,2,Universitaria o postgrado,100-125,2001-2010,7,0,1,0,0,Entre 25% y 50%,78000,136000.0,4500000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,1,0,0,27,hombre,moto_street,frenos_mixto,sector_servicio
4605,2_12_5199,NEIVA,2,Universitaria o postgrado,<100,2021-2022,7,1,0,0,1,Entre 25% y 50%,93000,12000.0,1000000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,hombre,moto_street,frenos_disco,sector_servicio
4606,2_12_5200,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,272000,52000.0,1400000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31,mujer,moto_street,frenos_tambor,sector_comercio
4607,2_12_5201,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,171000,517000.0,1000000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,44,hombre,moto_street,frenos_disco,sector_servicio
4608,2_12_5206,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,177000,582000.0,1200000.0,1,1,3-5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,24,hombre,moto_street,frenos_tambor,sector_servicio
4609,2_12_5208,NEIVA,2,Secundaria,<100,2011-2020,7,1,0,0,1,Menos del 25%,48000,23000.0,500000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_disco,sector_comercio
4611,2_12_5211,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,38000,412000.0,1200000.0,1,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,31,hombre,moto_street,frenos_disco,sector_servicio
4612,2_12_5213,NEIVA,2,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,55000,61000.0,500000.0,1,1,3-5,1,0,1,1,1,1,1,1,0,0,0,0,0,0,18,hombre,moto_scooter,frenos_mixto,sector_comercio
4614,2_12_5217,NEIVA,2,Secundaria,<100,2011-2020,7,1,0,0,0,Menos del 25%,83000,23000.0,1000000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,1,0,0,22,hombre,moto_street,frenos_disco,sector_comercio
4615,2_12_5218,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,20000,525000.0,900000.0,1,1,6-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,24,mujer,moto_street,frenos_tambor,sector_servicio
4617,2_12_5221,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,13000,523000.0,1200000.0,1,1,>20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,49,mujer,moto_street,frenos_mixto,sector_servicio
4619,2_12_5226,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,75000,555000.0,900000.0,1,1,>20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,46,mujer,moto_street,frenos_tambor,sector_servicio
4622,2_12_523,NEIVA,3,Técnica / Tecnológica,>200,2001-2010,7,0,1,0,0,Mayor a 75%,280000,143000.0,1500000.0,1,1,3-5,1,1,1,1,1,1,1,1,1,1,0,1,1,0,22,mujer,moto_deportiva,frenos_disco,sector_servicio
4623,2_12_5231,NEIVA,2,Secundaria,100-125,2011-2020,7,1,0,0,1,Menos del 25%,98000,34000.0,600000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,hombre,moto_street,frenos_disco,sector_comercio
4625,2_12_5233,NEIVA,2,Universitaria o postgrado,100-125,2021-2022,7,0,1,0,0,Entre 50% y 75%,91000,598000.0,900000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,hombre,moto_street,frenos_disco,sector_servicio
4626,2_12_5234,NEIVA,3,Secundaria,100-125,2011-2020,7,0,1,0,0,Menos del 25%,193000,125000.0,1000000.0,1,1,3-5,1,1,1,1,1,1,0,1,1,0,0,0,0,0,22,mujer,moto_scooter,frenos_mixto,sector_comercio
4628,2_12_5238,NEIVA,2,Universitaria o postgrado,<100,2011-2020,7,1,0,0,1,Menos del 25%,20000,45000.0,500000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_disco,sector_comercio
4635,2_12_5247,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,5,0,1,0,0,Mayor a 75%,31000,185000.0,1700000.0,1,1,0-2,1,1,1,0,1,1,1,1,1,0,0,1,1,0,48,mujer,moto_street,frenos_mixto,sector_servicio
4636,2_12_5251,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,184000,60000.0,900000.0,1,1,3-5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18,mujer,moto_scooter,frenos_mixto,sector_servicio
4640,2_12_5258,NEIVA,3,Secundaria,100-125,2001-2010,7,0,1,0,0,Entre 50% y 75%,140000,95000.0,800000.0,1,1,11-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1,53,hombre,moto_scooter,frenos_mixto,sector_servicio
4645,2_12_5269,NEIVA,1,Secundaria,<100,2011-2020,7,0,1,0,0,Entre 50% y 75%,186000,129000.0,700000.0,1,1,6-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,24,hombre,moto_street,frenos_tambor,sector_servicio
4647,2_12_5271,NEIVA,3,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,167000,180000.0,800000.0,1,1,3-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,hombre,moto_scooter,frenos_mixto,sector_comercio
4648,2_12_5273,NEIVA,1,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,285000,34000.0,980000.0,1,1,3-5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,23,mujer,moto_scooter,frenos_mixto,sector_servicio
4650,2_12_5275,NEIVA,2,Secundaria,126-200,2011-2020,7,0,1,0,0,Entre 50% y 75%,118000,177000.0,800000.0,1,1,>20,1,0,1,1,1,1,1,1,1,1,1,1,1,1,52,hombre,moto_street,frenos_mixto,sector_servicio
4651,2_12_5277,NEIVA,1,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,168000,140000.0,800000.0,1,1,3-5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,23,hombre,moto_street,frenos_mixto,sector_servicio
4653,2_12_5280,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,116000,137000.0,800000.0,1,1,3-5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,23,hombre,moto_scooter,frenos_mixto,sector_servicio
4654,2_12_5281,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,170000,134000.0,700000.0,1,1,6-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,21,mujer,moto_scooter,frenos_mixto,sector_servicio
4661,2_12_5362,NEIVA,1,Primaria o menos,100-125,2001-2010,7,0,1,0,0,Entre 50% y 75%,195000,29000.0,780000.0,1,0,11-20,1,1,1,1,1,1,1,1,1,0,0,1,0,0,52,mujer,moto_scooter,frenos_mixto,sector_comercio
4663,2_12_54,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,126000,161000.0,1000000.0,1,1,6-10,1,0,1,1,0,0,0,1,1,0,0,0,0,0,19,hombre,moto_deportiva,frenos_mixto,sector_servicio
4664,2_12_5415,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,168000,61000.0,1000000.0,1,1,3-5,1,0,1,1,1,1,1,1,0,0,0,0,0,0,38,mujer,moto_street,frenos_tambor,sector_servicio
4666,2_12_5433,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,153000,81000.0,950000.0,1,1,6-10,1,0,1,1,1,1,1,1,0,0,0,0,0,0,29,mujer,moto_scooter,frenos_disco,sector_servicio
4674,2_12_5519,NEIVA,1,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,26000,50000.0,780000.0,1,0,6-10,1,0,1,1,1,1,0,1,0,0,0,0,0,0,29,hombre,moto_scooter,frenos_mixto,sector_transporte
4681,2_12_5565,NEIVA,2,Universitaria o postgrado,<100,2011-2020,7,0,1,0,0,Menos del 25%,137000,56000.0,850000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,mujer,moto_street,frenos_tambor,sector_servicio
4682,2_12_5567,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,256000,76000.0,1300000.0,1,1,0-2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,33,mujer,moto_scooter,frenos_mixto,sector_servicio
4683,2_12_5568,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,198000,68000.0,1300000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26,mujer,moto_scooter,frenos_mixto,sector_servicio
4684,2_12_5569,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,111000,82000.0,1300000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,mujer,moto_scooter,frenos_mixto,sector_servicio
4685,2_12_5571,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,155000,91000.0,1300000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,mujer,moto_scooter,frenos_mixto,sector_servicio
4686,2_12_5573,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,101000,166000.0,1000000.0,1,1,6-10,1,0,1,1,1,1,1,1,0,0,0,0,0,0,28,mujer,moto_scooter,frenos_mixto,sector_servicio
4687,2_12_5575,NEIVA,1,Universitaria o postgrado,<100,2011-2020,5,0,1,0,0,Menos del 25%,123000,131000.0,1200000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,32,mujer,moto_street,frenos_tambor,sector_servicio
4690,2_12_564,NEIVA,2,Secundaria,100-125,2001-2010,7,0,1,0,0,Entre 25% y 50%,743000,144000.0,1500000.0,1,1,>20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,hombre,moto_deportiva,frenos_disco,sector_transporte
4692,2_12_5663,NEIVA,1,Secundaria,100-125,2011-2020,5,0,1,0,0,Entre 50% y 75%,164000,50000.0,1000000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,mujer,moto_street,frenos_tambor,sector_servicio
4697,2_12_569,NEIVA,2,Técnica / Tecnológica,126-200,2011-2020,7,0,1,0,0,Entre 50% y 75%,146000,36000.0,800000.0,1,1,>20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,41,hombre,moto_street,frenos_disco,sector_comercio
4698,2_12_5690,NEIVA,1,Técnica / Tecnológica,100-125,2011-2020,5,0,1,0,0,Entre 25% y 50%,197000,78000.0,980000.0,1,1,6-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,28,mujer,moto_scooter,frenos_mixto,sector_servicio
4699,2_12_5696,NEIVA,1,Primaria o menos,126-200,2011-2020,7,1,0,0,1,Entre 25% y 50%,133000,87000.0,980000.0,1,1,11-20,1,0,1,1,1,1,1,1,0,0,0,0,0,0,31,hombre,moto_street,frenos_mixto,sector_servicio
4704,2_12_572,NEIVA,2,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,115000,88000.0,1500000.0,1,1,>20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,26,hombre,moto_deportiva,frenos_disco,sector_transporte
4706,2_12_5725,NEIVA,1,Secundaria,126-200,2011-2020,7,0,1,0,0,Entre 25% y 50%,145000,138000.0,950000.0,1,1,3-5,1,1,1,1,1,1,0,1,1,0,0,1,0,0,17,hombre,moto_street,frenos_mixto,sector_servicio
4707,2_12_573,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,71000,21000.0,1000000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,mujer,moto_scooter,frenos_disco,sector_servicio
4708,2_12_5735,NEIVA,1,Secundaria,100-125,2001-2010,7,0,1,0,0,Entre 50% y 75%,91000,56000.0,700000.0,1,1,3-5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,24,mujer,moto_scooter,frenos_mixto,sector_servicio
4709,2_12_574,NEIVA,1,Primaria o menos,100-125,2011-2020,7,1,0,0,1,Entre 25% y 50%,95000,94000.0,1500000.0,1,1,>20,1,0,1,1,1,1,1,1,1,1,0,0,0,1,51,hombre,moto_street,frenos_mixto,sector_servicio
4711,2_12_575,NEIVA,2,Universitaria o postgrado,126-200,2011-2020,7,0,1,0,0,Menos del 25%,35000,76000.0,1400000.0,1,1,6-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,hombre,moto_deportiva,frenos_mixto,sector_servicio
4712,2_12_578,NEIVA,2,Secundaria,<100,2011-2020,5,0,1,0,0,Entre 25% y 50%,215000,93000.0,900000.0,1,1,11-20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,37,hombre,moto_street,frenos_tambor,sector_comercio
4715,2_12_585,NEIVA,2,Secundaria,<100,2001-2010,7,0,1,0,0,Menos del 25%,192000,335000.0,1500000.0,1,1,6-10,1,1,1,1,1,0,0,1,1,1,1,1,1,1,27,hombre,moto_street,frenos_mixto,sector_servicio
4717,2_12_589,NEIVA,2,Técnica / Tecnológica,100-125,2011-2020,4,0,1,0,0,Entre 25% y 50%,46000,82000.0,1000000.0,1,1,6-10,1,0,1,1,1,0,0,1,0,0,0,0,0,0,49,mujer,moto_street,frenos_mixto,sector_servicio
4719,2_12_597,NEIVA,3,Secundaria,<100,2011-2020,7,0,1,0,0,Entre 50% y 75%,873000,12000.0,500000.0,1,0,>20,1,0,1,1,1,1,1,1,0,0,0,0,0,0,37,hombre,moto_street,frenos_tambor,sector_servicio
4720,2_12_599,NEIVA,3,Secundaria,100-125,2011-2020,7,0,1,0,0,Mayor a 75%,112000,43000.0,500000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,1,0,21,hombre,moto_street,frenos_disco,sector_servicio
4721,2_12_60,NEIVA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,168000,191000.0,700000.0,1,1,3-5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,26,hombre,moto_street,frenos_disco,sector_servicio
4722,2_12_605,NEIVA,2,Universitaria o postgrado,100-125,2001-2010,7,0,1,0,0,Entre 25% y 50%,86000,171000.0,300000.0,1,0,>20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,38,hombre,moto_scooter,frenos_mixto,sector_servicio
4723,2_12_606,NEIVA,1,Primaria o menos,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,47000,34000.0,1200000.0,1,0,0-2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,21,hombre,moto_street,frenos_disco,sector_comercio
4725,2_12_61,NEIVA,3,Universitaria o postgrado,126-200,2011-2020,6,0,1,0,0,Entre 25% y 50%,147000,58000.0,2000000.0,1,1,11-20,1,1,1,1,0,1,0,1,1,1,1,1,1,1,36,mujer,moto_street,frenos_tambor,sector_servicio
4727,2_12_611,NEIVA,2,Secundaria,<100,2021-2022,7,1,0,0,1,Entre 50% y 75%,55000,26000.0,800000.0,1,1,3-5,1,1,1,1,0,1,1,1,0,0,0,0,0,0,21,mujer,moto_street,frenos_disco,sector_comercio
4732,2_12_621,NEIVA,1,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,89000,393000.0,600000.0,1,1,11-20,1,0,0,0,1,1,1,1,0,0,0,0,0,0,26,mujer,moto_scooter,frenos_mixto,sector_comercio
4734,2_12_625,NEIVA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,86000,555000.0,1200000.0,1,0,3-5,1,1,0,1,1,1,1,1,0,0,0,0,0,0,24,hombre,moto_street,frenos_disco,sector_transporte
4735,2_12_628,NEIVA,2,Universitaria o postgrado,<100,2011-2020,7,0,1,0,0,Entre 25% y 50%,111000,154000.0,800000.0,1,1,11-20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,34,hombre,moto_street,frenos_tambor,sector_servicio
